Country, Network, Prefix, Tag Name, Cost Rate (USD), Cost Connect Fee (USD), Initial Interval, Next Interval, Reject Calls
United Kingdom, Manx Mobile, 4479240, EU, 0.093, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447525, EU, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 4473895, all, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 44775545, all, 0.264, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4479784, EU, 0.028, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447513, all, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447702, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447587, all, 0.018, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447962, all, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 4478924, EU, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 4478740, all, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 44775543, EU, 0.264, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447563, EU, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 4473894, all, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447515, all, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4474587, EU, 0.028, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 4478934, all, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447431, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4474582, EU, 0.028, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4478644, EU, 0.028, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447867, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Orange Mobile, 447817, EU, 0.018, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447433, all, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4477000, all, 0.028, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4473806, all, 0.018, 0.000, 60, 60, false
United Kingdom, Orange Mobile, 447975, all, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4474066, all, 0.028, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4474650, EU, 0.028, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4473652, EU, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4473783, all, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 447482, all, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4474529, EU, 0.018, 0.000, 60, 60, false
United Kingdom, C&W Jersey Mobile, 4475091, EU, 0.203, 0.000, 60, 60, false
United Kingdom, C&W Jersey Mobile, 4478391, all, 0.203, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4474172, EU, 0.028, 0.000, 60, 60, false
United Kingdom, Manx Mobile, 4479249, EU, 0.093, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 4473892, EU, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447718, all, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 44775528, all, 0.028, 0.000, 60, 60, false
United Kingdom, Manx Mobile, 4479242, EU, 0.093, 0.000, 60, 60, false
United Kingdom, Pager, 4476407, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447786, all, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 44775537, EU, 0.028, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447913, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 4474584, all, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447724, all, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447766, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4478223, EU, 0.264, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447710, all, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447885, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 44775522, all, 0.264, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447939, all, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4473676, all, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 4478725, all, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447721, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Orange Mobile, 447304, all, 0.018, 0.000, 60, 60, false
United Kingdom, C&W Jersey Mobile, 4475094, EU, 0.203, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 447869, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447780, EU, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 4478748, all, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4474581, all, 0.028, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447912, EU, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4474885, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Orange Mobile, 447896, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447771, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447765, EU, 0.018, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447508, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Orange Mobile, 447527, all, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447564, EU, 0.018, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447506, EU, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4474887, EU, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447711, all, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447775, EU, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447719, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4474181, all, 0.264, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4475897, EU, 0.028, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447444, EU, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4475378, EU, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4473679, EU, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 447414, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447733, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447887, EU, 0.018, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447908, all, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 4474405, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447443, all, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 4474175, EU, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4473970, EU, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4474652, all, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447835, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4475377, all, 0.264, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 4474392, all, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447385, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Orange Mobile, 447813, all, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447842, all, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4477444, all, 0.264, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447757, EU, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447802, EU, 0.018, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447904, all, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447585, all, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 4474402, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4479788, all, 0.086, 0.000, 60, 60, false
United Kingdom, Orange Mobile, 447772, all, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4474518, EU, 0.028, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447938, EU, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 4478643, EU, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447927, EU, 0.018, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447432, EU, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4473977, all, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447551, EU, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447597, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447826, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447467, all, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447586, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447389, all, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4475202, all, 0.028, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447391, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4474185, EU, 0.028, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 4478724, all, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4474409, EU, 0.028, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4473976, all, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4473784, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447442, all, 0.467, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447841, all, 0.018, 0.000, 60, 60, false
United Kingdom, Orange Mobile, 447790, EU, 0.018, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447377, all, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 44775540, all, 0.264, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447834, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Orange Mobile, 447529, all, 0.018, 0.000, 60, 60, false
United Kingdom, C&W Jersey Mobile, 4479117, EU, 0.203, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 447472, EU, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447923, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 447606, EU, 0.264, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447560, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4477449, EU, 0.264, 0.000, 60, 60, false
United Kingdom, Orange Mobile, 447530, all, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 447429, all, 0.018, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447930, EU, 0.018, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447986, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447823, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447810, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 44775520, EU, 0.264, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447342, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447404, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 4474176, all, 0.018, 0.000, 60, 60, false
United Kingdom, Orange Mobile, 447416, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Manx Mobile, 4474526, all, 0.093, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447950, all, 0.018, 0.000, 60, 60, false
United Kingdom, Pager, 4476605, EU, 0.613, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447554, all, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4474182, EU, 0.028, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4474061, EU, 0.028, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447720, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4474068, all, 0.028, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 4478721, EU, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447764, all, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 4478368, all, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4473669, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447468, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4474574, all, 0.086, 0.000, 60, 60, false
United Kingdom, Orange Mobile, 447800, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Orange Mobile, 447855, all, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4473973, all, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447876, all, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447541, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 4474188, all, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4474528, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Orange Mobile, 447579, all, 0.018, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447399, all, 0.018, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447932, EU, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4474657, all, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4473666, all, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447707, all, 0.018, 0.000, 60, 60, false
United Kingdom, Orange Mobile, 447791, EU, 0.018, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447953, all, 0.018, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447943, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447423, all, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447730, all, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447879, all, 0.018, 0.000, 60, 60, false
United Kingdom, Orange Mobile, 447531, EU, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 447886, all, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447845, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 44775555, EU, 0.264, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4473805, EU, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 447863, all, 0.018, 0.000, 60, 60, false
United Kingdom, C&W Jersey Mobile, 4478397, all, 0.203, 0.000, 60, 60, false
United Kingdom, Other Mobile, 44775534, all, 0.264, 0.000, 60, 60, false
United Kingdom, Manx Mobile, 4479246, all, 0.093, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 447383, EU, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 4478736, all, 0.018, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447946, all, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447562, EU, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4473657, all, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 44775526, all, 0.028, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4474189, all, 0.028, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 447477, all, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 4478649, all, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447438, EU, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447542, EU, 0.018, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447396, all, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4475328, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 4474590, all, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 447578, EU, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 447463, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Orange Mobile, 447890, all, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4474883, all, 0.028, 0.000, 60, 60, false
United Kingdom, Landline, 44843, all, 0.249, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4474655, EU, 0.028, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447742, EU, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447894, all, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447935, all, 0.018, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447963, all, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 4474404, EU, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447851, all, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447425, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Orange Mobile, 447527, EU, 0.018, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447508, all, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447771, all, 0.467, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447765, all, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447519, EU, 0.018, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447506, all, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 447865, all, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447564, all, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447719, all, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447775, all, 0.018, 0.000, 60, 60, false
United Kingdom, C&W Jersey Mobile, 4479111, all, 0.203, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4474523, EU, 0.264, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447340, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Orange Mobile, 447495, all, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4474181, EU, 0.264, 0.000, 60, 60, false
United Kingdom, Pager, 4476543, all, 0.613, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447715, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4474186, EU, 0.028, 0.000, 60, 60, false
United Kingdom, C&W Jersey Mobile, 4475097, EU, 0.203, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447884, EU, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 447869, all, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447768, all, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 4474063, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447780, all, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 4478748, EU, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4473785, EU, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4474529, all, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 447482, EU, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 4473892, all, 0.018, 0.000, 60, 60, false
United Kingdom, Manx Mobile, 447624, all, 0.093, 0.000, 60, 60, false
United Kingdom, Other Mobile, 44775556, all, 0.028, 0.000, 60, 60, false
United Kingdom, C&W Jersey Mobile, 4478391, EU, 0.203, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4478922, EU, 0.264, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4474172, all, 0.028, 0.000, 60, 60, false
United Kingdom, Manx Mobile, 4479242, all, 0.093, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4473668, all, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4477445, all, 0.264, 0.000, 60, 60, false
United Kingdom, Other Mobile, 44775528, EU, 0.028, 0.000, 60, 60, false
United Kingdom, Other Mobile, 44775537, all, 0.028, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447761, all, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 447449, all, 0.018, 0.000, 60, 60, false
United Kingdom, Orange Mobile, 447816, all, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447547, all, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447763, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 4474584, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4478223, all, 0.264, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447710, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 44775522, EU, 0.264, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447499, all, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 44775559, EU, 0.028, 0.000, 60, 60, false
United Kingdom, Orange Mobile, 447794, all, 0.018, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447962, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 44775545, EU, 0.264, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4479784, all, 0.028, 0.000, 60, 60, false
United Kingdom, Other Mobile, 44775543, all, 0.264, 0.000, 60, 60, false
United Kingdom, Other Mobile, 44775554, EU, 0.028, 0.000, 60, 60, false
United Kingdom, C&W Jersey Mobile, 4477978, EU, 0.203, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447736, EU, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 4478737, all, 0.018, 0.000, 60, 60, false
United Kingdom, Pager, 4476545, EU, 0.613, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4475326, all, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4475891, all, 0.028, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4478644, all, 0.028, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 4478934, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4474587, all, 0.028, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447431, all, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4474650, all, 0.028, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 4478362, all, 0.018, 0.000, 60, 60, false
United Kingdom, Orange Mobile, 447975, EU, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447522, all, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4473806, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447552, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 44775551, all, 0.028, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 447382, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4474408, EU, 0.028, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447512, all, 0.018, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447376, all, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447739, all, 0.018, 0.000, 60, 60, false
United Kingdom, Orange Mobile, 447419, all, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4474580, EU, 0.028, 0.000, 60, 60, false
United Kingdom, Pager, 4476237, all, 0.613, 0.000, 60, 60, false
United Kingdom, Manx Mobile, 4479244, EU, 0.093, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447860, EU, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4473979, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447831, all, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 44775542, all, 0.264, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447725, all, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 44870, all, 0.420, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 4478747, EU, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447523, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Pager, 4476542, EU, 0.613, 0.000, 60, 60, false
United Kingdom, Pager, 4476603, all, 0.613, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447714, EU, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4473651, EU, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 4478723, all, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4475203, all, 0.086, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4478930, all, 0.028, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447466, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447824, EU, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447516, all, 0.018, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447985, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447795, EU, 0.018, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447726, all, 0.018, 0.000, 60, 60, false
United Kingdom, Manx Mobile, 4479247, EU, 0.093, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 447877, EU, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 4478936, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4474570, all, 0.028, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447909, EU, 0.018, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447957, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447384, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 4475590, EU, 0.264, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447787, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 447493, EU, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4473803, all, 0.018, 0.000, 60, 60, false
United Kingdom, Orange Mobile, 447972, EU, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 447857, all, 0.018, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 4478645, all, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 4474416, all, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 44775523, all, 0.028, 0.000, 60, 60, false
United Kingdom, T-Mobile Mobile, 447504, all, 0.018, 0.000, 60, 60, false
United Kingdom, Other Mobile, 44872, EU, 0.420, 0.000, 60, 60, false
United Kingdom, C&W Jersey Mobile, 4475093, all, 0.203, 0.000, 60, 60, false
United Kingdom, Orange Mobile, 447964, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Orange Mobile, 447773, all, 0.018, 0.000, 60, 60, false
United Kingdom, Vodafone Mobile, 4474597, all, 0.018, 0.000, 60, 60, false
United Kingdom, Landline, 4455, EU, 0.022, 0.000, 60, 60, false
United Kingdom, O2 Mobile, 4478746, EU, 0.018, 0.000, 60, 60, false
United Kingdom, Orange Mobile, 447409, EU, 0.018, 0.000, 60, 60, false
United Kingdom, 3 Mobile, 4473653, EU, 0.018, 0.000, 60, 60, false
United Kingdom, C&W Jersey Mobile, 4475096, all, 0.203, 0.000, 60, 60, false
